,cantidad_palabras,criticidad,sentimiento,medio_La Prensa,medio_TVN,medio_Telemetro,categoria_original_contenido-exclusivo,categoria_original_deportes,categoria_original_economia,categoria_original_entretenimiento,categoria_original_mundo,categoria_original_nacionales,categoria_original_otro,categoria_original_politica,categoria_original_salud,categoria_original_tecnologia,anio,mes
658,547,0,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2026,1
659,322,0,0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,2026,1
660,384,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2026,1
661,553,0,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,12
662,304,0,-0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,12
663,326,10,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,12
664,229,0,0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,12
665,289,9,-0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,11
666,190,0,-1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2025,10
667,166,3,-0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,2025,9
668,283,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,9
669,163,0,0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2025,9
670,350,7,-0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,9
671,238,5,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,8
672,443,0,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2025,8
673,345,0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,8
674,417,0,0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2025,8
675,273,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,8
676,310,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,8
677,155,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,8
678,237,10,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,8
679,201,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,7
680,446,15,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,7
681,489,10,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,6
682,302,10,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,6
683,234,0,-0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,6
684,302,3,-0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2025,5
685,139,0,0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
686,212,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,6
687,210,0,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,6
688,339,0,-0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,6
689,292,4,-0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,6
690,228,0,0.9,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,6
691,230,0,-0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
692,206,9,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
693,250,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,5
694,295,0,-0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,5
695,237,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,5
696,169,0,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,5
697,296,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,5
698,308,10,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,5
699,223,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,5
700,229,0,-0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,5
701,238,0,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,5
702,134,0,-0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,4
703,95,0,0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,4
704,113,0,-0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,4
705,182,16,0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,4
706,361,8,-0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,4
707,161,0,0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,4
708,245,0,-0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,4
709,381,13,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,8
710,769,7,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,4
711,233,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,8
712,383,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,4
713,471,4,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,3
714,273,0,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,3
715,386,6,-1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,3
716,292,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,3
717,249,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,3
718,381,0,-0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,8
719,143,0,0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,3
720,396,10,-0.5,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,8
721,260,3,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,8
722,465,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,3
723,291,0,-0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,8
724,299,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,3
725,473,8,-0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,8
726,241,0,0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,3
727,260,3,-0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,3
728,262,0,-0.8,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,2
729,254,15,-0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,2
730,197,0,-0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,2
731,279,3,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,2
732,298,0,0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,8
733,105,0,-1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,2
734,397,9,-0.85,0,0,1,0,0,1,0,0,0,0,0,0,0,2024,2
735,609,6,0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,7
736,278,0,-0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,7
737,279,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
738,228,0,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
739,224,0,-1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
740,219,0,-0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
741,270,0,-0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
742,23,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
743,157,0,0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
744,176,9,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
745,244,0,-1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2026,6
746,175,0,-0.8,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
747,204,0,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
748,143,0,0.9,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
749,41,0,-1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2026,6
750,124,0,0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
751,108,0,-1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
752,313,0,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
753,98,0,-0.8,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
754,49,0,-1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2026,6
755,418,0,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
756,179,0,0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
757,140,0,-0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
758,234,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
759,312,0,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
760,293,14,0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
761,146,11,0.9,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
762,280,0,0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
763,277,0,-0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
764,345,10,-0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
765,395,3,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
766,490,0,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
767,308,0,0.95,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
768,257,0,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
769,352,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
770,225,0,-0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
771,27,0,-1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
772,207,6,-0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
773,307,6,-0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
774,525,0,0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
775,171,0,-0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
776,372,0,-0.95,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
777,37,0,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
778,216,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
779,200,0,-1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
780,289,0,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
781,134,0,-0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
782,229,0,-1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
783,58,0,-0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
784,150,8,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,6
785,117,0,-0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,5
786,255,10,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,5
787,186,3,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,5
788,112,16,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,5
789,46,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,5
790,177,0,0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,5
791,114,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,5
792,210,6,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,5
793,46,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
794,231,19,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
795,744,0,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
796,192,6,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
797,46,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
798,212,0,-0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
799,124,6,-0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
800,254,0,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
801,50,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
802,178,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,5
803,137,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
804,46,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
805,29,0,-1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2026,4
806,146,0,-0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
807,103,0,-0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
808,139,0,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
809,81,0,-0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
810,152,0,0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
811,130,8,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
812,190,0,-0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
813,400,8,-0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
814,174,0,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
815,325,0,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
816,185,0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
817,145,6,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
818,128,0,-0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
819,136,8,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
820,143,0,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
821,124,0,-0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
822,290,3,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
823,175,0,0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
824,178,0,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
825,317,0,-0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
826,268,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
827,172,0,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
828,79,0,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
829,162,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
830,125,0,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
831,132,0,0.85,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
832,154,13,0.8,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
833,165,0,-1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2026,4
834,58,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,5
835,28,0,0.5,0,0,1,0,0,0,0,0,0,1,0,0,0,2025,12
836,217,0,-0.6,0,0,1,0,0,0,0,0,0,0,1,0,0,2025,7
837,226,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2025,7
838,253,0,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2025,6
839,119,0,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,2025,1
840,204,0,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,10
841,354,11,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,9
842,322,0,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,9
843,325,7,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,8
844,296,7,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,8
845,306,0,-0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,7
846,179,7,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,7
847,185,0,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,7
848,428,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,7
849,149,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,7
850,216,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,7
851,211,7,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,7
852,191,0,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,7
853,301,0,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,7
854,172,0,0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,7
855,322,0,-0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,7
856,112,0,-0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,7
857,212,7,-1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,7
858,322,0,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
859,145,0,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
860,167,0,-0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
861,306,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,6
862,156,3,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
863,316,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,6
864,244,0,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
865,269,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,6
866,257,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,6
867,263,9,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,6
868,174,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,6
869,162,0,-0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
870,232,0,0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
871,176,0,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
872,336,10,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,6
873,282,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,6
874,268,0,0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
875,442,4,-0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,6
876,451,13,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,6
877,235,3,-0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,6
878,272,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,6
879,297,3,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,6
880,422,10,-1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,5
881,292,0,-0.95,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,5
882,429,12,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
883,212,0,-0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
884,227,0,0.85,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,5
885,106,0,-1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
886,106,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
887,72,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
888,106,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
889,82,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
890,134,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
891,231,6,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
892,149,0,-0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
893,276,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
894,212,0,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
895,106,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
896,109,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
897,104,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
898,250,0,0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,2024,5
899,132,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
900,159,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
901,112,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
902,129,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
903,101,0,-0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
904,137,0,-1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
905,105,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
906,103,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
907,104,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
908,117,0,-1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
909,156,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
910,148,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
911,237,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
912,212,0,-1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
913,266,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
914,182,0,-0.9,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
915,155,0,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
916,187,0,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
917,157,0,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
918,115,0,-1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,7
919,201,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
920,186,0,0.9,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
921,132,0,0.8,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
922,198,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
923,149,0,1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
924,64,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
925,98,0,-0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
926,97,0,-1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
927,219,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
928,276,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
929,288,0,-1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
930,544,13,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
931,259,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
932,223,0,0.85,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
933,136,0,-1.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2024,5
934,99,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
935,42,0,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
936,111,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
937,124,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
938,119,0,-0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,7
939,145,0,0.85,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
940,44,0,-0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
941,124,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
942,102,0,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
943,111,0,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
944,42,0,-0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
945,83,0,0.9,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,7
946,97,0,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
947,126,0,-0.85,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
948,442,0,0.85,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
949,94,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
950,42,0,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
951,124,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
952,163,19,-0.85,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
953,26,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
954,95,0,0.9,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
955,42,0,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
956,90,0,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
957,282,5,-1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
958,335,0,0.85,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
959,42,0,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
960,286,0,-0.85,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
961,123,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
962,96,0,-0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
963,339,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
964,42,0,-0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
965,201,8,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
966,314,0,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
967,125,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
968,319,23,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
969,161,0,-0.5,0,0,1,0,0,0,0,0,1,0,0,0,0,2026,6
970,42,0,-0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
971,129,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
972,119,0,0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
973,108,0,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
974,42,0,-0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
975,341,0,-1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
976,101,0,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
977,139,0,0.8,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
978,46,0,-0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
979,210,0,0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
980,42,0,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
981,127,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
982,551,0,0.85,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
983,273,0,0.85,0,0,1,0,0,0,0,0,0,1,0,0,0,2026,6
984,129,7,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
985,42,0,-1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
986,139,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
987,209,0,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,6
988,42,0,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,5
989,106,0,1.0,0,0,1,0,0,0,1,0,0,0,0,0,0,2026,5
990,208,0,-0.8,0,0,1,0,0,0,0,0,1,0,0,0,0,2026,5
